id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,noncomm_postions_spread_all,comm_positions_long_all,comm_positions_short_all,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,noncomm_positions_long_old,noncomm_positions_short_old,noncomm_positions_spread,comm_positions_long_old,comm_positions_short_old,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,noncomm_positions_long_other,noncomm_positions_short_other,noncomm_positions_spread_1,comm_positions_long_other,comm_positions_short_other,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_noncomm_long_all,change_in_noncomm_short_all,change_in_noncomm_spead_all,change_in_comm_long_all,change_in_comm_short_all,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_noncomm_long_all,pct_of_oi_noncomm_short_all,pct_of_oi_noncomm_spread,pct_of_oi_comm_long_all,pct_of_oi_comm_short_all,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_noncomm_long_old,pct_of_oi_noncomm_short_old,pct_of_oi_noncomm_spread_1,pct_of_oi_comm_long_old,pct_of_oi_comm_short_old,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_noncomm_long_other,pct_of_oi_noncomm_short_other,pct_of_oi_noncomm_spread_2,pct_of_oi_comm_long_other,pct_of_oi_comm_short_other,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_noncomm_long_all,traders_noncomm_short_all,traders_noncomm_spread_all,traders_comm_long_all,traders_comm_short_all,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_noncomm_long_old,traders_noncomm_short_old,traders_noncomm_spead_old,traders_comm_long_old,traders_comm_short_old,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_noncomm_long_other,traders_noncomm_short_other,traders_noncomm_spread_other,traders_comm_long_other,traders_comm_short_other,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined
240130088691C,GOLD - COMMODITY EXCHANGE INC.,2024-01-30T00:00:00.000,2024 Report Week 05,GOLD,088691,CMX ,NYC,088 ,GOLD,580408,226288,74839,145594,158065,332460,529947,552893,50461,27514,580408,226288,74839,145594,158065,332460,529947,552893,50461,27514,0,0,0,0,0,0,0,0,0,0,-62194,-18376,2579,-40219,-2886,-24179,-61481,-61818,-714,-376,100.0,39.0,12.9,25.1,27.2,57.3,91.3,95.3,8.7,4.7,100.0,39.0,12.9,25.1,27.2,57.3,91.3,95.3,8.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,178,75,128,58,62,289,214,326,178,75,128,58,62,289,214,0,0,0,0,0,0,0,0,12.5,28.6,20.8,43.1,9.8,23.5,16.7,34.9,12.5,28.6,20.8,43.1,9.8,23.5,16.7,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
240123088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2024-01-23T00:00:00.000,2024 Report Week 04,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,39266,16333,18001,8873,0,0,25206,26874,14060,12392,39266,16333,18001,8873,0,0,25206,26874,14060,12392,0,0,0,0,0,0,0,0,0,0,712,908,-284,1417,0,0,2325,1133,-1613,-421,100.0,41.6,45.8,22.6,0.0,0.0,64.2,68.4,35.8,31.6,100.0,41.6,45.8,22.6,0.0,0.0,64.2,68.4,35.8,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,12,9,8,0,0,13,16,21,12,9,8,0,0,13,16,0,0,0,0,0,0,0,0,35.7,53.0,54.3,62.3,26.8,42.5,38.4,45.3,35.7,53.0,54.3,62.3,26.8,42.5,38.4,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
240123088691C,GOLD - COMMODITY EXCHANGE INC.,2024-01-23T00:00:00.000,2024 Report Week 04,GOLD,088691,CMX ,NYC,088 ,GOLD,642602,244663,72260,185813,160951,356639,591427,614712,51175,27890,642602,244663,72260,185813,160951,356639,591427,614712,51175,27890,0,0,0,0,0,0,0,0,0,0,-25927,-22088,-12244,-3519,3874,-11406,-21734,-27169,-4193,1242,100.0,38.1,11.2,28.9,25.0,55.5,92.0,95.7,8.0,4.3,100.0,38.1,11.2,28.9,25.0,55.5,92.0,95.7,8.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,181,80,144,56,59,298,226,333,181,80,144,56,59,298,226,0,0,0,0,0,0,0,0,14.8,28.6,22.7,42.8,10.6,23.8,16.8,34.5,14.8,28.6,22.7,42.8,10.6,23.8,16.8,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
240116088691C,GOLD - COMMODITY EXCHANGE INC.,2024-01-16T00:00:00.000,2024 Report Week 03,GOLD,088691,CMX ,NYC,088 ,GOLD,668529,266752,84504,189332,157077,368045,613161,641881,55368,26648,668529,266752,84504,189332,157077,368045,613161,641881,55368,26648,0,0,0,0,0,0,0,0,0,0,3242,-9907,-1013,8928,4983,-5178,4004,2737,-761,506,100.0,39.9,12.6,28.3,23.5,55.1,91.7,96.0,8.3,4.0,100.0,39.9,12.6,28.3,23.5,55.1,91.7,96.0,8.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344,189,82,150,56,59,304,237,344,189,82,150,56,59,304,237,0,0,0,0,0,0,0,0,14.5,27.9,22.1,42.2,10.2,23.8,16.3,34.3,14.5,27.9,22.1,42.2,10.2,23.8,16.3,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
240116088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2024-01-16T00:00:00.000,2024 Report Week 03,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,38554,15425,18285,7456,0,0,22881,25741,15673,12813,38554,15425,18285,7456,0,0,22881,25741,15673,12813,0,0,0,0,0,0,0,0,0,0,2164,-1314,-664,2488,0,0,1174,1824,990,340,100.0,40.0,47.4,19.3,0.0,0.0,59.3,66.8,40.7,33.2,100.0,40.0,47.4,19.3,0.0,0.0,59.3,66.8,40.7,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,11,9,8,0,0,13,15,20,11,9,8,0,0,13,15,0,0,0,0,0,0,0,0,37.7,50.7,52.6,61.6,26.8,43.0,37.2,46.9,37.7,50.7,52.6,61.6,26.8,43.0,37.2,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
240109088691C,GOLD - COMMODITY EXCHANGE INC.,2024-01-09T00:00:00.000,2024 Report Week 02,GOLD,088691,CMX ,NYC,088 ,GOLD,665286,276659,85518,180404,152094,373223,609157,639145,56129,26142,665286,276659,85518,180404,152094,373223,609157,639145,56129,26142,0,0,0,0,0,0,0,0,0,0,-35595,-27289,-342,-6439,-2973,-28002,-36702,-34783,1107,-812,100.0,41.6,12.9,27.1,22.9,56.1,91.6,96.1,8.4,3.9,100.0,41.6,12.9,27.1,22.9,56.1,91.6,96.1,8.4,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,199,72,143,53,57,301,227,341,199,72,143,53,57,301,227,0,0,0,0,0,0,0,0,14.3,27.7,21.9,42.3,10.3,24.2,16.5,35.2,14.3,27.7,21.9,42.3,10.3,24.2,16.5,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
240109088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2024-01-09T00:00:00.000,2024 Report Week 02,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,36390,16739,18949,4968,0,0,21707,23917,14683,12473,36390,16739,18949,4968,0,0,21707,23917,14683,12473,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,100.0,46.0,52.1,13.7,0.0,0.0,59.7,65.7,40.3,34.3,100.0,46.0,52.1,13.7,0.0,0.0,59.7,65.7,40.3,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,11,11,10,0,0,15,17,22,11,11,10,0,0,15,17,0,0,0,0,0,0,0,0,36.5,47.5,54.2,58.9,29.3,44.9,42.4,50.3,36.5,47.5,54.2,58.9,29.3,44.9,42.4,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
240102088691C,GOLD - COMMODITY EXCHANGE INC.,2024-01-02T00:00:00.000,2024 Report Week 01,GOLD,088691,CMX ,NYC,088 ,GOLD,700881,303949,85859,186843,155067,401225,645859,673928,55023,26954,700881,303949,85859,186843,155067,401225,645859,673928,55023,26954,0,0,0,0,0,0,0,0,0,0,15598,-732,-1015,10904,4428,7570,14601,17460,997,-1863,100.0,43.4,12.3,26.7,22.1,57.2,92.1,96.2,7.9,3.8,100.0,43.4,12.3,26.7,22.1,57.2,92.1,96.2,7.9,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352,202,74,141,58,61,311,229,352,202,74,141,58,61,311,229,0,0,0,0,0,0,0,0,14.3,27.8,21.8,42.8,9.8,23.6,15.6,34.4,14.3,27.8,21.8,42.8,9.8,23.6,15.6,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
231226088691C,GOLD - COMMODITY EXCHANGE INC.,2023-12-26T00:00:00.000,2023 Report Week 52,GOLD,088691,CMX ,NYC,088 ,GOLD,685284,304680,86874,175939,150639,393655,631258,656467,54026,28816,685284,304680,86874,175939,150639,393655,631258,656467,54026,28816,0,0,0,0,0,0,0,0,0,0,-16893,11883,2972,-19615,-8778,-1236,-16510,-17879,-383,986,100.0,44.5,12.7,25.7,22.0,57.4,92.1,95.8,7.9,4.2,100.0,44.5,12.7,25.7,22.0,57.4,92.1,95.8,7.9,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349,205,70,137,58,60,312,221,349,205,70,137,58,60,312,221,0,0,0,0,0,0,0,0,14.5,28.1,22.0,43.5,9.9,23.5,15.8,34.7,14.5,28.1,22.0,43.5,9.9,23.5,15.8,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
231219088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2023-12-19T00:00:00.000,2023 Report Week 51,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,32155,14197,14953,3540,0,0,17737,18493,14418,13662,32155,14197,14953,3540,0,0,17737,18493,14418,13662,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,100.0,44.2,46.5,11.0,0.0,0.0,55.2,57.5,44.8,42.5,100.0,44.2,46.5,11.0,0.0,0.0,55.2,57.5,44.8,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,11,10,9,0,0,14,16,21,11,10,9,0,0,14,16,0,0,0,0,0,0,0,0,31.4,46.2,46.6,52.0,27.8,41.3,39.5,45.2,31.4,46.2,46.6,52.0,27.8,41.3,39.5,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
231219088691C,GOLD - COMMODITY EXCHANGE INC.,2023-12-19T00:00:00.000,2023 Report Week 51,GOLD,088691,CMX ,NYC,088 ,GOLD,702177,292797,83902,195553,159417,394891,647768,674347,54409,27830,702177,292797,83902,195553,159417,394891,647768,674347,54409,27830,0,0,0,0,0,0,0,0,0,0,42500,18505,-1480,18258,3892,24528,40654,41306,1846,1194,100.0,41.7,11.9,27.8,22.7,56.2,92.3,96.0,7.7,4.0,100.0,41.7,11.9,27.8,22.7,56.2,92.3,96.0,7.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,212,67,147,60,66,320,237,359,212,67,147,60,66,320,237,0,0,0,0,0,0,0,0,15.2,28.1,23.0,44.2,9.6,22.5,15.3,33.7,15.2,28.1,23.0,44.2,9.6,22.5,15.3,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
231212088691C,GOLD - COMMODITY EXCHANGE INC.,2023-12-12T00:00:00.000,2023 Report Week 50,GOLD,088691,CMX ,NYC,088 ,GOLD,659677,274293,85382,177295,155525,370363,607113,633041,52563,26636,659677,274293,85382,177295,155525,370363,607113,633041,52563,26636,0,0,0,0,0,0,0,0,0,0,-42352,-26047,-4236,-14884,191,-20200,-40740,-39319,-1612,-3033,100.0,41.6,12.9,26.9,23.6,56.1,92.0,96.0,8.0,4.0,100.0,41.6,12.9,26.9,23.6,56.1,92.0,96.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358,209,71,138,60,66,319,228,358,209,71,138,60,66,319,228,0,0,0,0,0,0,0,0,15.0,29.1,23.4,44.7,10.4,23.7,16.7,34.7,15.0,29.1,23.4,44.7,10.4,23.7,16.7,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
231205088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2023-12-05T00:00:00.000,2023 Report Week 49,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,30499,14777,12866,2174,0,0,16951,15040,13548,15459,30499,14777,12866,2174,0,0,16951,15040,13548,15459,0,0,0,0,0,0,0,0,0,0,-9904,-5242,5343,-6263,0,0,-11505,-920,1601,-8984,100.0,48.5,42.2,7.1,0.0,0.0,55.6,49.3,44.4,50.7,100.0,48.5,42.2,7.1,0.0,0.0,55.6,49.3,44.4,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,13,7,7,0,0,14,13,20,13,7,7,0,0,14,13,0,0,0,0,0,0,0,0,31.2,39.9,47.8,46.3,28.3,38.3,43.1,42.2,31.2,39.9,47.8,46.3,28.3,38.3,43.1,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
231205088691C,GOLD - COMMODITY EXCHANGE INC.,2023-12-05T00:00:00.000,2023 Report Week 49,GOLD,088691,CMX ,NYC,088 ,GOLD,702028,300340,89618,192179,155334,390563,647853,672360,54175,29668,702028,300340,89618,192179,155334,390563,647853,672360,54175,29668,0,0,0,0,0,0,0,0,0,0,-16426,-5965,-5120,-2611,-10839,-5530,-19415,-13261,2990,-3165,100.0,42.8,12.8,27.4,22.1,55.6,92.3,95.8,7.7,4.2,100.0,42.8,12.8,27.4,22.1,55.6,92.3,95.8,7.7,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368,207,82,143,60,71,323,241,368,207,82,143,60,71,323,241,0,0,0,0,0,0,0,0,14.8,29.1,23.2,44.1,9.9,23.8,16.0,34.2,14.8,29.1,23.2,44.1,9.9,23.8,16.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
231128088691C,GOLD - COMMODITY EXCHANGE INC.,2023-11-28T00:00:00.000,2023 Report Week 48,GOLD,088691,CMX ,NYC,088 ,GOLD,718454,306305,94738,194790,166174,396092,667269,685621,51185,32833,718454,306305,94738,194790,166174,396092,667269,685621,51185,32833,0,0,0,0,0,0,0,0,0,0,-45527,26551,-1663,-64288,-9843,18785,-47581,-47165,2053,1638,100.0,42.6,13.2,27.1,23.1,55.1,92.9,95.4,7.1,4.6,100.0,42.6,13.2,27.1,23.1,55.1,92.9,95.4,7.1,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372,211,81,144,61,69,331,238,372,211,81,144,61,69,331,238,0,0,0,0,0,0,0,0,14.6,27.6,23.0,43.2,9.4,22.3,15.6,32.7,14.6,27.6,23.0,43.2,9.4,22.3,15.6,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
231128088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2023-11-28T00:00:00.000,2023 Report Week 48,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,40403,20019,7523,8437,0,0,28456,15960,11947,24443,40403,20019,7523,8437,0,0,28456,15960,11947,24443,0,0,0,0,0,0,0,0,0,0,6268,6444,-3669,275,0,0,6719,-3394,-451,9662,100.0,49.5,18.6,20.9,0.0,0.0,70.4,39.5,29.6,60.5,100.0,49.5,18.6,20.9,0.0,0.0,70.4,39.5,29.6,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,14,6,9,0,0,15,14,20,14,6,9,0,0,15,14,0,0,0,0,0,0,0,0,42.6,26.3,63.2,36.2,31.7,16.3,44.0,18.6,42.6,26.3,63.2,36.2,31.7,16.3,44.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
231121088691C,GOLD - COMMODITY EXCHANGE INC.,2023-11-21T00:00:00.000,2023 Report Week 47,GOLD,088691,CMX ,NYC,088 ,GOLD,763981,279754,96401,259078,176017,377307,714849,732786,49132,31195,763981,279754,96401,259078,176017,377307,714849,732786,49132,31195,0,0,0,0,0,0,0,0,0,0,41398,21610,-192,14978,6206,24464,42794,39249,-1395,2149,100.0,36.6,12.6,33.9,23.0,49.4,93.6,95.9,6.4,4.1,100.0,36.6,12.6,33.9,23.0,49.4,93.6,95.9,6.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370,203,82,161,64,71,332,254,370,203,82,161,64,71,332,254,0,0,0,0,0,0,0,0,16.2,26.2,24.1,42.0,8.8,20.0,14.6,29.2,16.2,26.2,24.1,42.0,8.8,20.0,14.6,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
231121088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2023-11-21T00:00:00.000,2023 Report Week 47,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,34135,13575,11192,8162,0,0,21737,19354,12398,14781,34135,13575,11192,8162,0,0,21737,19354,12398,14781,0,0,0,0,0,0,0,0,0,0,1030,3528,-481,-706,0,0,2822,-1187,-1792,2217,100.0,39.8,32.8,23.9,0.0,0.0,63.7,56.7,36.3,43.3,100.0,39.8,32.8,23.9,0.0,0.0,63.7,56.7,36.3,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,15,8,9,0,0,16,16,23,15,8,9,0,0,16,16,0,0,0,0,0,0,0,0,37.1,39.5,52.5,51.4,23.7,27.2,32.8,32.8,37.1,39.5,52.5,51.4,23.7,27.2,32.8,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
231114088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2023-11-14T00:00:00.000,2023 Report Week 46,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,33105,10047,11673,8868,0,0,18915,20541,14190,12564,33105,10047,11673,8868,0,0,18915,20541,14190,12564,0,0,0,0,0,0,0,0,0,0,1393,-741,1266,1566,0,0,826,2832,567,-1439,100.0,30.3,35.3,26.8,0.0,0.0,57.1,62.0,42.9,38.0,100.0,30.3,35.3,26.8,0.0,0.0,57.1,62.0,42.9,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,10,12,9,0,0,13,18,22,10,12,9,0,0,13,18,0,0,0,0,0,0,0,0,37.7,42.0,50.3,53.5,22.3,25.7,28.8,32.3,37.7,42.0,50.3,53.5,22.3,25.7,28.8,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
231114088691C,GOLD - COMMODITY EXCHANGE INC.,2023-11-14T00:00:00.000,2023 Report Week 46,GOLD,088691,CMX ,NYC,088 ,GOLD,722583,258144,96593,244100,169811,352843,672055,693537,50527,29045,722583,258144,96593,244100,169811,352843,672055,693537,50527,29045,0,0,0,0,0,0,0,0,0,0,2413,-7325,3688,11032,-790,-10616,2917,4104,-504,-1691,100.0,35.7,13.4,33.8,23.5,48.8,93.0,96.0,7.0,4.0,100.0,35.7,13.4,33.8,23.5,48.8,93.0,96.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,206,72,149,60,69,315,246,360,206,72,149,60,69,315,246,0,0,0,0,0,0,0,0,16.5,27.5,24.9,43.4,9.3,21.8,15.3,30.7,16.5,27.5,24.9,43.4,9.3,21.8,15.3,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
231107088691C,GOLD - COMMODITY EXCHANGE INC.,2023-11-07T00:00:00.000,2023 Report Week 45,GOLD,088691,CMX ,NYC,088 ,GOLD,720170,265469,92905,233069,170600,363459,669139,689433,51031,30737,720170,265469,92905,233069,170600,363459,669139,689433,51031,30737,0,0,0,0,0,0,0,0,0,0,-8503,-4301,-5441,-4362,288,2593,-8375,-7210,-128,-1293,100.0,36.9,12.9,32.4,23.7,50.5,92.9,95.7,7.1,4.3,100.0,36.9,12.9,32.4,23.7,50.5,92.9,95.7,7.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351,199,75,147,57,68,307,241,351,199,75,147,57,68,307,241,0,0,0,0,0,0,0,0,16.6,27.9,24.9,43.8,9.6,21.9,15.4,31.0,16.6,27.9,24.9,43.8,9.6,21.9,15.4,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
231107088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2023-11-07T00:00:00.000,2023 Report Week 45,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,31712,10788,10407,7302,0,0,18089,17709,13623,14003,31712,10788,10407,7302,0,0,18089,17709,13623,14003,0,0,0,0,0,0,0,0,0,0,683,421,404,1500,0,0,1920,1904,-1238,-1221,100.0,34.0,32.8,23.0,0.0,0.0,57.0,55.8,43.0,44.2,100.0,34.0,32.8,23.0,0.0,0.0,57.0,55.8,43.0,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,13,13,10,0,0,16,21,27,13,13,10,0,0,16,21,0,0,0,0,0,0,0,0,36.3,37.5,49.0,45.6,21.9,21.4,29.8,28.9,36.3,37.5,49.0,45.6,21.9,21.4,29.8,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
231031088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2023-10-31T00:00:00.000,2023 Report Week 44,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,31029,10367,10003,5802,0,0,16169,15805,14860,15224,31029,10367,10003,5802,0,0,16169,15805,14860,15224,0,0,0,0,0,0,0,0,0,0,977,-1111,488,312,0,0,-799,800,1776,177,100.0,33.4,32.2,18.7,0.0,0.0,52.1,50.9,47.9,49.1,100.0,33.4,32.2,18.7,0.0,0.0,52.1,50.9,47.9,49.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,12,12,10,0,0,14,20,24,12,12,10,0,0,14,20,0,0,0,0,0,0,0,0,35.4,31.4,45.9,41.6,21.9,20.8,28.9,29.1,35.4,31.4,45.9,41.6,21.9,20.8,28.9,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
231031088691C,GOLD - COMMODITY EXCHANGE INC.,2023-10-31T00:00:00.000,2023 Report Week 44,GOLD,088691,CMX ,NYC,088 ,GOLD,728673,269771,98347,237430,170312,360866,677513,696643,51160,32030,728673,269771,98347,237430,170312,360866,677513,696643,51160,32030,0,0,0,0,0,0,0,0,0,0,-11937,14417,-3786,-19918,-7877,12922,-13378,-10781,1441,-1156,100.0,37.0,13.5,32.6,23.4,49.5,93.0,95.6,7.0,4.4,100.0,37.0,13.5,32.6,23.4,49.5,93.0,95.6,7.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358,205,70,147,61,68,314,242,358,205,70,147,61,68,314,242,0,0,0,0,0,0,0,0,16.7,27.7,25.3,43.1,9.7,20.8,15.8,30.0,16.7,27.7,25.3,43.1,9.7,20.8,15.8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
